"Rate ID";"User ID";"Obs Session ID";"Start Date";"End Date";Ra;Decl;Teff;F;Lm;Shower;Method;Number
968708;177;80345;"2020-04-28 11:00:00";"2020-04-28 12:00:00";300.0000;20.0000;1.0000;1.0000;6.42;ETA;C;1
968709;177;80345;"2020-04-28 11:00:00";"2020-04-28 12:00:00";300.0000;20.0000;1.0000;1.0000;6.42;SPO;C;3
968710;7344;80346;"2020-04-29 16:15:00";"2020-04-29 17:15:00";300.0000;0.0000;1.0000;1.0000;6.5;ETA;C;6
968711;7344;80346;"2020-04-29 16:15:00";"2020-04-29 17:15:00";300.0000;0.0000;1.0000;1.0000;6.5;SPO;C;13
968712;82;80347;"2020-04-30 00:15:00";"2020-04-30 00:55:00";240.0000;45.0000;0.6600;1.2000;6.35;ANT;C;2
968713;82;80347;"2020-04-30 00:15:00";"2020-04-30 00:55:00";240.0000;45.0000;0.6600;1.2000;6.35;LYR;C;1
968714;82;80347;"2020-04-30 00:15:00";"2020-04-30 00:55:00";240.0000;45.0000;0.6600;1.2000;6.35;SPO;C;3
968715;138;80348;"2020-04-29 18:42:00";"2020-04-29 19:42:00";213.0000;10.0000;1.0000;1.0000;5.1;ANT;C;1
968716;138;80348;"2020-04-29 18:42:00";"2020-04-29 19:42:00";213.0000;10.0000;1.0000;1.0000;5.1;U577;C;5
968717;138;80348;"2020-04-29 18:42:00";"2020-04-29 19:42:00";213.0000;10.0000;1.0000;1.0000;5.1;SPO;C;2
968718;138;80348;"2020-04-29 19:42:00";"2020-04-29 20:42:00";213.0000;10.0000;1.0000;1.0000;5.2;ANT;C;1
968719;138;80348;"2020-04-29 19:42:00";"2020-04-29 20:42:00";213.0000;10.0000;1.0000;1.0000;5.2;U577;C;1
968720;138;80348;"2020-04-29 19:42:00";"2020-04-29 20:42:00";213.0000;10.0000;1.0000;1.0000;5.2;SPO;C;4
968721;138;80348;"2020-04-29 21:03:00";"2020-04-29 22:03:00";213.0000;10.0000;1.0000;1.0000;5.2;ANT;C;1
968722;138;80348;"2020-04-29 21:03:00";"2020-04-29 22:03:00";213.0000;10.0000;1.0000;1.0000;5.2;U577;C;2
968723;138;80348;"2020-04-29 21:03:00";"2020-04-29 22:03:00";213.0000;10.0000;1.0000;1.0000;5.2;SPO;C;2
968724;138;80349;"2020-04-30 02:14:00";"2020-04-30 03:00:00";330.0000;-14.0000;0.7667;1.0000;5.2;ANT;C;0
968725;138;80349;"2020-04-30 02:14:00";"2020-04-30 03:00:00";330.0000;-14.0000;0.7667;1.0000;5.2;ETA;C;2
968726;138;80349;"2020-04-30 02:14:00";"2020-04-30 03:00:00";330.0000;-14.0000;0.7667;1.0000;5.2;SPO;C;2
968727;138;80349;"2020-04-30 03:00:00";"2020-04-30 03:34:00";330.0000;-14.0000;0.5667;1.0000;5.3;ANT;C;0
968728;138;80349;"2020-04-30 03:00:00";"2020-04-30 03:34:00";330.0000;-14.0000;0.5667;1.0000;5.3;ETA;C;1
968729;138;80349;"2020-04-30 03:00:00";"2020-04-30 03:34:00";330.0000;-14.0000;0.5667;1.0000;5.3;SPO;C;3
968730;7466;80350;"2020-04-30 10:24:00";"2020-04-30 11:24:00";210.0000;-10.0000;1.0000;1.1100;5;ANT;C;0
968731;7466;80350;"2020-04-30 10:24:00";"2020-04-30 11:24:00";210.0000;-10.0000;1.0000;1.1100;5;U578;C;2
968732;7466;80350;"2020-04-30 10:24:00";"2020-04-30 11:24:00";210.0000;-10.0000;1.0000;1.1100;5;SPO;C;3
968733;7466;80351;"2020-04-30 17:50:00";"2020-04-30 18:30:00";300.0000;0.0000;0.6667;1.0000;6;ANT;C;1
968734;7466;80351;"2020-04-30 17:50:00";"2020-04-30 18:30:00";300.0000;0.0000;0.6667;1.0000;6;ETA;C;2
968735;7466;80351;"2020-04-30 17:50:00";"2020-04-30 18:30:00";300.0000;0.0000;0.6667;1.0000;6;SPO;C;5
968736;7466;80351;"2020-04-30 18:30:00";"2020-04-30 19:30:00";300.0000;0.0000;1.0000;1.0000;6;ANT;C;0
968737;7466;80351;"2020-04-30 18:30:00";"2020-04-30 19:30:00";300.0000;0.0000;1.0000;1.0000;6;ETA;C;4
968738;7466;80351;"2020-04-30 18:30:00";"2020-04-30 19:30:00";300.0000;0.0000;1.0000;1.0000;6;SPO;C;15
968739;138;80352;"2020-05-01 01:33:00";"2020-05-01 02:21:00";330.0000;-14.0000;0.8000;1.0000;5.35;ETA;C;1
968740;138;80352;"2020-05-01 01:33:00";"2020-05-01 02:21:00";330.0000;-14.0000;0.8000;1.0000;5.35;ELY;C;0
968741;138;80352;"2020-05-01 01:33:00";"2020-05-01 02:21:00";330.0000;-14.0000;0.8000;1.0000;5.35;SPO;C;2
968742;138;80352;"2020-05-01 02:21:00";"2020-05-01 02:51:00";330.0000;-14.0000;0.5000;1.0000;5.4;ETA;C;3
968743;138;80352;"2020-05-01 02:21:00";"2020-05-01 02:51:00";330.0000;-14.0000;0.5000;1.0000;5.4;ELY;C;0
968744;138;80352;"2020-05-01 02:21:00";"2020-05-01 02:51:00";330.0000;-14.0000;0.5000;1.0000;5.4;SPO;C;3
968745;138;80352;"2020-05-01 02:51:00";"2020-05-01 03:21:00";330.0000;-14.0000;0.5000;1.0000;5.4;ETA;C;5
968746;138;80352;"2020-05-01 02:51:00";"2020-05-01 03:21:00";330.0000;-14.0000;0.5000;1.0000;5.4;ELY;C;1
968747;138;80352;"2020-05-01 02:51:00";"2020-05-01 03:21:00";330.0000;-14.0000;0.5000;1.0000;5.4;SPO;C;1
968748;138;80353;"2020-04-30 17:40:00";"2020-04-30 18:40:00";190.0000;-1.0000;1.0000;1.0000;5.35;ANT;C;1
968749;138;80353;"2020-04-30 17:40:00";"2020-04-30 18:40:00";190.0000;-1.0000;1.0000;1.0000;5.35;U579;C;0
968750;138;80353;"2020-04-30 17:40:00";"2020-04-30 18:40:00";190.0000;-1.0000;1.0000;1.0000;5.35;SPO;C;2
968751;138;80353;"2020-04-30 18:52:00";"2020-04-30 19:52:00";213.0000;10.0000;1.0000;1.0000;5.4;ANT;C;2
968752;138;80353;"2020-04-30 18:52:00";"2020-04-30 19:52:00";213.0000;10.0000;1.0000;1.0000;5.4;U579;C;1
968753;138;80353;"2020-04-30 18:52:00";"2020-04-30 19:52:00";213.0000;10.0000;1.0000;1.0000;5.4;SPO;C;2
968754;138;80354;"2020-05-02 02:35:00";"2020-05-02 03:30:00";330.0000;-14.0000;0.9167;1.0200;5.2;ETA;C;4
968755;138;80354;"2020-05-02 02:35:00";"2020-05-02 03:30:00";330.0000;-14.0000;0.9167;1.0200;5.2;ANT;C;0
968756;138;80354;"2020-05-02 02:35:00";"2020-05-02 03:30:00";330.0000;-14.0000;0.9167;1.0200;5.2;ELY;C;0
968757;138;80354;"2020-05-02 02:35:00";"2020-05-02 03:30:00";330.0000;-14.0000;0.9167;1.0200;5.2;SPO;C;2
968758;7466;80355;"2020-05-02 11:00:00";"2020-05-02 12:00:00";220.0000;-10.0000;1.0000;1.0000;6;U580;C;1
968759;7466;80355;"2020-05-02 11:00:00";"2020-05-02 12:00:00";220.0000;-10.0000;1.0000;1.0000;6;SPO;C;5
968760;7466;80356;"2020-05-02 16:30:00";"2020-05-02 17:00:00";300.0000;-20.0000;0.5000;1.0000;6;ANT;C;0
968761;7466;80356;"2020-05-02 16:30:00";"2020-05-02 17:00:00";300.0000;-20.0000;0.5000;1.0000;6;ETA;C;3
968762;7466;80356;"2020-05-02 16:30:00";"2020-05-02 17:00:00";300.0000;-20.0000;0.5000;1.0000;6;SPO;C;4
968763;7466;80356;"2020-05-02 17:00:00";"2020-05-02 17:30:00";300.0000;-20.0000;0.5000;1.0000;6;ANT;C;0
968764;7466;80356;"2020-05-02 17:00:00";"2020-05-02 17:30:00";300.0000;-20.0000;0.5000;1.0000;6;ETA;C;0
968765;7466;80356;"2020-05-02 17:00:00";"2020-05-02 17:30:00";300.0000;-20.0000;0.5000;1.0000;6;SPO;C;3
968766;7466;80356;"2020-05-02 17:30:00";"2020-05-02 18:00:00";300.0000;-20.0000;0.5000;1.0000;6;ANT;C;0
968767;7466;80356;"2020-05-02 17:30:00";"2020-05-02 18:00:00";300.0000;-20.0000;0.5000;1.0000;6;ETA;C;2
968768;7466;80356;"2020-05-02 17:30:00";"2020-05-02 18:00:00";300.0000;-20.0000;0.5000;1.0000;6;SPO;C;3
968769;7466;80356;"2020-05-02 18:00:00";"2020-05-02 18:30:00";300.0000;-20.0000;0.5000;1.0000;6;ANT;C;1
968770;7466;80356;"2020-05-02 18:00:00";"2020-05-02 18:30:00";300.0000;-20.0000;0.5000;1.0000;6;ETA;C;4
968771;7466;80356;"2020-05-02 18:00:00";"2020-05-02 18:30:00";300.0000;-20.0000;0.5000;1.0000;6;SPO;C;2
968772;7466;80356;"2020-05-02 18:30:00";"2020-05-02 19:00:00";300.0000;-20.0000;0.5000;1.0000;6;ANT;C;1
968773;7466;80356;"2020-05-02 18:30:00";"2020-05-02 19:00:00";300.0000;-20.0000;0.5000;1.0000;6;ETA;C;4
968774;7466;80356;"2020-05-02 18:30:00";"2020-05-02 19:00:00";300.0000;-20.0000;0.5000;1.0000;6;SPO;C;5
968775;7466;80356;"2020-05-02 19:00:00";"2020-05-02 19:30:00";300.0000;-20.0000;0.5000;1.0000;6;ANT;C;0
968776;7466;80356;"2020-05-02 19:00:00";"2020-05-02 19:30:00";300.0000;-20.0000;0.5000;1.0000;6;ETA;C;8
968777;7466;80356;"2020-05-02 19:00:00";"2020-05-02 19:30:00";300.0000;-20.0000;0.5000;1.0000;6;SPO;C;2
968778;138;80357;"2020-05-03 01:30:00";"2020-05-03 02:30:00";330.0000;-14.0000;1.0000;1.0000;5.25;ANT;C;1
968779;138;80357;"2020-05-03 01:30:00";"2020-05-03 02:30:00";330.0000;-14.0000;1.0000;1.0000;5.25;ETA;C;6
968780;138;80357;"2020-05-03 01:30:00";"2020-05-03 02:30:00";330.0000;-14.0000;1.0000;1.0000;5.25;U581;C;0
968781;138;80357;"2020-05-03 01:30:00";"2020-05-03 02:30:00";330.0000;-14.0000;1.0000;1.0000;5.25;SPO;C;1
968782;138;80357;"2020-05-03 02:30:00";"2020-05-03 03:00:00";330.0000;-14.0000;0.5000;1.0000;5.23;ANT;C;0
968783;138;80357;"2020-05-03 02:30:00";"2020-05-03 03:00:00";330.0000;-14.0000;0.5000;1.0000;5.23;ETA;C;3
968784;138;80357;"2020-05-03 02:30:00";"2020-05-03 03:00:00";330.0000;-14.0000;0.5000;1.0000;5.23;U581;C;0
968785;138;80357;"2020-05-03 02:30:00";"2020-05-03 03:00:00";330.0000;-14.0000;0.5000;1.0000;5.23;SPO;C;1
968786;138;80357;"2020-05-03 03:00:00";"2020-05-03 03:30:00";330.0000;-14.0000;0.5000;1.0000;5.2;ANT;C;0
968787;138;80357;"2020-05-03 03:00:00";"2020-05-03 03:30:00";330.0000;-14.0000;0.5000;1.0000;5.2;ETA;C;6
968788;138;80357;"2020-05-03 03:00:00";"2020-05-03 03:30:00";330.0000;-14.0000;0.5000;1.0000;5.2;U581;C;1
968789;138;80357;"2020-05-03 03:00:00";"2020-05-03 03:30:00";330.0000;-14.0000;0.5000;1.0000;5.2;SPO;C;0
968790;138;80358;"2020-05-02 16:47:00";"2020-05-02 17:47:00";190.0000;-1.0000;1.0000;1.0000;5.2;ANT;C;0
968791;138;80358;"2020-05-02 16:47:00";"2020-05-02 17:47:00";190.0000;-1.0000;1.0000;1.0000;5.2;U582;C;2
968792;138;80358;"2020-05-02 16:47:00";"2020-05-02 17:47:00";190.0000;-1.0000;1.0000;1.0000;5.2;SPO;C;3
968793;138;80358;"2020-05-02 18:50:00";"2020-05-02 19:50:00";190.0000;-1.0000;1.0000;1.0000;5.25;ANT;C;0
968794;138;80358;"2020-05-02 18:50:00";"2020-05-02 19:50:00";190.0000;-1.0000;1.0000;1.0000;5.25;U582;C;2
968795;138;80358;"2020-05-02 18:50:00";"2020-05-02 19:50:00";190.0000;-1.0000;1.0000;1.0000;5.25;SPO;C;4
968796;7442;80359;"2020-05-03 06:53:00";"2020-05-03 08:00:00";305.0000;-13.0000;1.0000;1.4800;5.9;ANT;C;1
968797;7442;80359;"2020-05-03 06:53:00";"2020-05-03 08:00:00";305.0000;-13.0000;1.0000;1.4800;5.9;ETA;C;8
968798;7442;80359;"2020-05-03 06:53:00";"2020-05-03 08:00:00";305.0000;-13.0000;1.0000;1.4800;5.9;ELY;C;1
968799;7442;80359;"2020-05-03 06:53:00";"2020-05-03 08:00:00";305.0000;-13.0000;1.0000;1.4800;5.9;SPO;C;1
968800;7466;80360;"2020-05-03 17:10:00";"2020-05-03 17:40:00";300.0000;-20.0000;0.5000;1.0000;6;ETA;C;2
968801;7466;80360;"2020-05-03 17:10:00";"2020-05-03 17:40:00";300.0000;-20.0000;0.5000;1.0000;6;SPO;C;3
968802;7466;80360;"2020-05-03 17:40:00";"2020-05-03 18:10:00";300.0000;-20.0000;0.5000;1.0000;6;ETA;C;7
968803;7466;80360;"2020-05-03 17:40:00";"2020-05-03 18:10:00";300.0000;-20.0000;0.5000;1.0000;6;SPO;C;6
968804;7466;80360;"2020-05-03 18:10:00";"2020-05-03 18:40:00";300.0000;-20.0000;0.5000;1.0000;6;ETA;C;4
968805;7466;80360;"2020-05-03 18:10:00";"2020-05-03 18:40:00";300.0000;-20.0000;0.5000;1.0000;6;SPO;C;4
968806;7466;80360;"2020-05-03 18:40:00";"2020-05-03 19:10:00";300.0000;-20.0000;0.5000;1.0000;6;ETA;C;11
968807;7466;80360;"2020-05-03 18:40:00";"2020-05-03 19:10:00";300.0000;-20.0000;0.5000;1.0000;6;SPO;C;5
968808;7466;80360;"2020-05-03 19:10:00";"2020-05-03 19:30:00";300.0000;-20.0000;0.3333;1.0000;6;ETA;C;6
968809;7466;80360;"2020-05-03 19:10:00";"2020-05-03 19:30:00";300.0000;-20.0000;0.3333;1.0000;6;SPO;C;2
968810;138;80361;"2020-05-04 01:30:00";"2020-05-04 02:00:00";330.0000;-14.0000;0.5000;1.0000;5.35;ANT;C;1
968811;138;80361;"2020-05-04 01:30:00";"2020-05-04 02:00:00";330.0000;-14.0000;0.5000;1.0000;5.35;ETA;C;5
968812;138;80361;"2020-05-04 01:30:00";"2020-05-04 02:00:00";330.0000;-14.0000;0.5000;1.0000;5.35;U583;C;0
968813;138;80361;"2020-05-04 01:30:00";"2020-05-04 02:00:00";330.0000;-14.0000;0.5000;1.0000;5.35;SPO;C;2
968814;138;80361;"2020-05-04 02:00:00";"2020-05-04 02:30:00";330.0000;-14.0000;0.5000;1.0000;5.4;ANT;C;0
968815;138;80361;"2020-05-04 02:00:00";"2020-05-04 02:30:00";330.0000;-14.0000;0.5000;1.0000;5.4;ETA;C;8
968816;138;80361;"2020-05-04 02:00:00";"2020-05-04 02:30:00";330.0000;-14.0000;0.5000;1.0000;5.4;U583;C;0
968817;138;80361;"2020-05-04 02:00:00";"2020-05-04 02:30:00";330.0000;-14.0000;0.5000;1.0000;5.4;SPO;C;2
968818;138;80361;"2020-05-04 02:30:00";"2020-05-04 03:00:00";330.0000;-14.0000;0.5000;1.0000;5.5;ANT;C;0
968819;138;80361;"2020-05-04 02:30:00";"2020-05-04 03:00:00";330.0000;-14.0000;0.5000;1.0000;5.5;ETA;C;6
968820;138;80361;"2020-05-04 02:30:00";"2020-05-04 03:00:00";330.0000;-14.0000;0.5000;1.0000;5.5;U583;C;0
968821;138;80361;"2020-05-04 02:30:00";"2020-05-04 03:00:00";330.0000;-14.0000;0.5000;1.0000;5.5;SPO;C;0
968822;138;80361;"2020-05-04 03:00:00";"2020-05-04 03:30:00";330.0000;-14.0000;0.5000;1.0000;5.5;ANT;C;0
968823;138;80361;"2020-05-04 03:00:00";"2020-05-04 03:30:00";330.0000;-14.0000;0.5000;1.0000;5.5;ETA;C;5
968824;138;80361;"2020-05-04 03:00:00";"2020-05-04 03:30:00";330.0000;-14.0000;0.5000;1.0000;5.5;U583;C;1
968825;138;80361;"2020-05-04 03:00:00";"2020-05-04 03:30:00";330.0000;-14.0000;0.5000;1.0000;5.5;SPO;C;3
968826;7168;80362;"2020-05-03 06:15:00";"2020-05-03 06:30:00";285.0000;10.0000;0.2500;1.4000;5.4;ETA;C;0
968827;7168;80362;"2020-05-03 06:15:00";"2020-05-03 06:30:00";285.0000;10.0000;0.2500;1.4000;5.4;ANT;C;0
968828;7168;80362;"2020-05-03 06:15:00";"2020-05-03 06:30:00";285.0000;10.0000;0.2500;1.4000;5.4;SPO;C;0
968829;7168;80362;"2020-05-03 06:30:00";"2020-05-03 06:45:00";285.0000;10.0000;0.2500;1.4000;5.4;ETA;C;0
968830;7168;80362;"2020-05-03 06:30:00";"2020-05-03 06:45:00";285.0000;10.0000;0.2500;1.4000;5.4;ANT;C;1
968831;7168;80362;"2020-05-03 06:30:00";"2020-05-03 06:45:00";285.0000;10.0000;0.2500;1.4000;5.4;SPO;C;0
968832;7168;80362;"2020-05-03 06:45:00";"2020-05-03 07:00:00";285.0000;10.0000;0.2500;1.4000;5.4;ETA;C;0
968833;7168;80362;"2020-05-03 06:45:00";"2020-05-03 07:00:00";285.0000;10.0000;0.2500;1.4000;5.4;ANT;C;0
968834;7168;80362;"2020-05-03 06:45:00";"2020-05-03 07:00:00";285.0000;10.0000;0.2500;1.4000;5.4;SPO;C;1
968835;7168;80362;"2020-05-03 07:00:00";"2020-05-03 07:45:00";285.0000;10.0000;0.7500;1.4000;5.4;ETA;C;0
968836;7168;80362;"2020-05-03 07:00:00";"2020-05-03 07:45:00";285.0000;10.0000;0.7500;1.4000;5.4;ANT;C;0
968837;7168;80362;"2020-05-03 07:00:00";"2020-05-03 07:45:00";285.0000;10.0000;0.7500;1.4000;5.4;SPO;C;0
968838;7168;80362;"2020-05-03 07:45:00";"2020-05-03 08:00:00";300.0000;0.0000;0.2500;1.4000;5.4;ETA;C;2
968839;7168;80362;"2020-05-03 07:45:00";"2020-05-03 08:00:00";300.0000;0.0000;0.2500;1.4000;5.4;ANT;C;0
968840;7168;80362;"2020-05-03 07:45:00";"2020-05-03 08:00:00";300.0000;0.0000;0.2500;1.4000;5.4;SPO;C;0
968841;7168;80362;"2020-05-03 08:00:00";"2020-05-03 08:15:00";300.0000;0.0000;0.2500;1.4000;5.4;ETA;C;1
968842;7168;80362;"2020-05-03 08:00:00";"2020-05-03 08:15:00";300.0000;0.0000;0.2500;1.4000;5.4;ANT;C;0
968843;7168;80362;"2020-05-03 08:00:00";"2020-05-03 08:15:00";300.0000;0.0000;0.2500;1.4000;5.4;SPO;C;1
968844;7168;80362;"2020-05-03 08:15:00";"2020-05-03 08:30:00";340.0000;-30.0000;0.2500;1.4000;5.2;ETA;C;1
968845;7168;80362;"2020-05-03 08:15:00";"2020-05-03 08:30:00";340.0000;-30.0000;0.2500;1.4000;5.2;ANT;C;0
968846;7168;80362;"2020-05-03 08:15:00";"2020-05-03 08:30:00";340.0000;-30.0000;0.2500;1.4000;5.2;SPO;C;3
968847;7168;80362;"2020-05-03 08:30:00";"2020-05-03 08:50:00";340.0000;0.0000;0.2500;1.4000;5;ETA;C;1
968848;7168;80362;"2020-05-03 08:30:00";"2020-05-03 08:50:00";340.0000;0.0000;0.2500;1.4000;5;ANT;C;0
968849;7168;80362;"2020-05-03 08:30:00";"2020-05-03 08:50:00";340.0000;0.0000;0.2500;1.4000;5;SPO;C;0
968850;7168;80363;"2020-05-04 06:25:00";"2020-05-04 07:00:00";300.0000;-15.0000;0.5800;1.4000;5.5;ETA;C;0
968851;7168;80363;"2020-05-04 06:25:00";"2020-05-04 07:00:00";300.0000;-15.0000;0.5800;1.4000;5.5;ANT;C;0
968852;7168;80363;"2020-05-04 06:25:00";"2020-05-04 07:00:00";300.0000;-15.0000;0.5800;1.4000;5.5;SPO;C;0
968853;7168;80363;"2020-05-04 07:00:00";"2020-05-04 07:15:00";300.0000;-15.0000;0.2500;1.4000;5.5;ETA;C;1
968854;7168;80363;"2020-05-04 07:00:00";"2020-05-04 07:15:00";300.0000;-15.0000;0.2500;1.4000;5.5;ANT;C;0
968855;7168;80363;"2020-05-04 07:00:00";"2020-05-04 07:15:00";300.0000;-15.0000;0.2500;1.4000;5.5;SPO;C;0
968856;7168;80363;"2020-05-04 07:15:00";"2020-05-04 07:30:00";315.0000;-15.0000;0.2500;1.4000;5.5;ETA;C;2
968857;7168;80363;"2020-05-04 07:15:00";"2020-05-04 07:30:00";315.0000;-15.0000;0.2500;1.4000;5.5;ANT;C;1
968858;7168;80363;"2020-05-04 07:15:00";"2020-05-04 07:30:00";315.0000;-15.0000;0.2500;1.4000;5.5;SPO;C;0
968859;7168;80363;"2020-05-04 07:30:00";"2020-05-04 07:45:00";315.0000;-15.0000;0.2500;1.4000;5.5;ETA;C;0
968860;7168;80363;"2020-05-04 07:30:00";"2020-05-04 07:45:00";315.0000;-15.0000;0.2500;1.4000;5.5;ANT;C;0
968861;7168;80363;"2020-05-04 07:30:00";"2020-05-04 07:45:00";315.0000;-15.0000;0.2500;1.4000;5.5;SPO;C;0
968862;7168;80363;"2020-05-04 07:45:00";"2020-05-04 08:00:00";315.0000;-15.0000;0.2500;1.4000;5.5;ETA;C;2
968863;7168;80363;"2020-05-04 07:45:00";"2020-05-04 08:00:00";315.0000;-15.0000;0.2500;1.4000;5.5;ANT;C;0
968864;7168;80363;"2020-05-04 07:45:00";"2020-05-04 08:00:00";315.0000;-15.0000;0.2500;1.4000;5.5;SPO;C;1
968865;7168;80363;"2020-05-04 08:00:00";"2020-05-04 08:15:00";330.0000;-15.0000;0.2500;1.4000;5.4;ETA;C;1
968866;7168;80363;"2020-05-04 08:00:00";"2020-05-04 08:15:00";330.0000;-15.0000;0.2500;1.4000;5.4;ANT;C;0
968867;7168;80363;"2020-05-04 08:00:00";"2020-05-04 08:15:00";330.0000;-15.0000;0.2500;1.4000;5.4;SPO;C;0
968868;7168;80363;"2020-05-04 08:15:00";"2020-05-04 08:30:00";330.0000;-15.0000;0.2500;1.4000;5.2;ETA;C;1
968869;7168;80363;"2020-05-04 08:15:00";"2020-05-04 08:30:00";330.0000;-15.0000;0.2500;1.4000;5.2;ANT;C;0
968870;7168;80363;"2020-05-04 08:15:00";"2020-05-04 08:30:00";330.0000;-15.0000;0.2500;1.4000;5.2;SPO;C;0
968871;7168;80363;"2020-05-04 08:40:00";"2020-05-04 08:55:00";340.0000;0.0000;0.2500;1.4000;5;ETA;C;0
968872;7168;80363;"2020-05-04 08:40:00";"2020-05-04 08:55:00";340.0000;0.0000;0.2500;1.4000;5;ANT;C;0
968873;7168;80363;"2020-05-04 08:40:00";"2020-05-04 08:55:00";340.0000;0.0000;0.2500;1.4000;5;SPO;C;0
968874;7442;80364;"2020-05-04 07:26:00";"2020-05-04 08:35:00";305.0000;-13.0000;1.1000;1.3000;5.9;ANT;C;1
968875;7442;80364;"2020-05-04 07:26:00";"2020-05-04 08:35:00";305.0000;-13.0000;1.1000;1.3000;5.9;ETA;C;13
968876;7442;80364;"2020-05-04 07:26:00";"2020-05-04 08:35:00";305.0000;-13.0000;1.1000;1.3000;5.9;ELY;C;0
968877;7442;80364;"2020-05-04 07:26:00";"2020-05-04 08:35:00";305.0000;-13.0000;1.1000;1.3000;5.9;SPO;C;1
968878;177;80365;"2020-05-04 10:58:00";"2020-05-04 12:00:00";300.0000;20.0000;1.0333;1.0000;5.79;ANT;C;0
968879;177;80365;"2020-05-04 10:58:00";"2020-05-04 12:00:00";300.0000;20.0000;1.0333;1.0000;5.79;ELY;C;0
968880;177;80365;"2020-05-04 10:58:00";"2020-05-04 12:00:00";300.0000;20.0000;1.0333;1.0000;5.79;ETA;C;4
968881;177;80365;"2020-05-04 10:58:00";"2020-05-04 12:00:00";300.0000;20.0000;1.0333;1.0000;5.79;U584;C;1
968882;177;80365;"2020-05-04 10:58:00";"2020-05-04 12:00:00";300.0000;20.0000;1.0333;1.0000;5.79;SPO;C;6
968883;7413;80366;"2020-05-03 00:00:00";"2020-05-03 01:00:00";290.0000;20.0000;1.0000;1.0000;5.2;ETA;C;0
968884;7413;80366;"2020-05-03 00:00:00";"2020-05-03 01:00:00";290.0000;20.0000;1.0000;1.0000;5.2;ELY;C;1
968885;7413;80366;"2020-05-03 00:00:00";"2020-05-03 01:00:00";290.0000;20.0000;1.0000;1.0000;5.2;ANT;C;0
968886;7413;80366;"2020-05-03 00:00:00";"2020-05-03 01:00:00";290.0000;20.0000;1.0000;1.0000;5.2;SPO;C;3
968887;7413;80366;"2020-05-03 01:00:00";"2020-05-03 02:00:00";290.0000;20.0000;1.0000;1.0000;5.2;ETA;C;7
968888;7413;80366;"2020-05-03 01:00:00";"2020-05-03 02:00:00";290.0000;20.0000;1.0000;1.0000;5.2;ELY;C;0
968889;7413;80366;"2020-05-03 01:00:00";"2020-05-03 02:00:00";290.0000;20.0000;1.0000;1.0000;5.2;ANT;C;1
968890;7413;80366;"2020-05-03 01:00:00";"2020-05-03 02:00:00";290.0000;20.0000;1.0000;1.0000;5.2;SPO;C;2
968891;115;80367;"2020-04-19 23:00:00";"2020-04-20 00:00:00";220.0000;20.0000;0.9900;1.0000;6.3;LYR;C;3
968892;115;80367;"2020-04-19 23:00:00";"2020-04-20 00:00:00";220.0000;20.0000;0.9900;1.0000;6.3;ANT;C;1
968893;115;80367;"2020-04-19 23:00:00";"2020-04-20 00:00:00";220.0000;20.0000;0.9900;1.0000;6.3;SPO;C;6
968894;115;80367;"2020-04-20 00:00:00";"2020-04-20 01:00:00";235.0000;20.0000;0.9900;1.0000;6.3;LYR;C;3
968895;115;80367;"2020-04-20 00:00:00";"2020-04-20 01:00:00";235.0000;20.0000;0.9900;1.0000;6.3;ANT;C;1
968896;115;80367;"2020-04-20 00:00:00";"2020-04-20 01:00:00";235.0000;20.0000;0.9900;1.0000;6.3;SPO;C;5
968897;115;80367;"2020-04-20 01:00:00";"2020-04-20 02:00:00";250.0000;20.0000;0.9900;1.0000;6.29;LYR;C;1
968898;115;80367;"2020-04-20 01:00:00";"2020-04-20 02:00:00";250.0000;20.0000;0.9900;1.0000;6.29;ANT;C;0
968899;115;80367;"2020-04-20 01:00:00";"2020-04-20 02:00:00";250.0000;20.0000;0.9900;1.0000;6.29;SPO;C;6
968900;115;80368;"2020-04-20 23:00:00";"2020-04-21 00:00:00";220.0000;20.0000;0.9800;1.0000;6.3;LYR;C;3
968901;115;80368;"2020-04-20 23:00:00";"2020-04-21 00:00:00";220.0000;20.0000;0.9800;1.0000;6.3;ANT;C;0
968902;115;80368;"2020-04-20 23:00:00";"2020-04-21 00:00:00";220.0000;20.0000;0.9800;1.0000;6.3;SPO;C;8
968903;115;80368;"2020-04-21 00:00:00";"2020-04-21 01:00:00";235.0000;20.0000;0.9900;1.0000;6.3;LYR;C;4
968904;115;80368;"2020-04-21 00:00:00";"2020-04-21 01:00:00";235.0000;20.0000;0.9900;1.0000;6.3;ANT;C;1
968905;115;80368;"2020-04-21 00:00:00";"2020-04-21 01:00:00";235.0000;20.0000;0.9900;1.0000;6.3;SPO;C;5
968906;115;80368;"2020-04-21 01:00:00";"2020-04-21 02:00:00";250.0000;20.0000;0.9900;1.0000;6.29;LYR;C;2
968907;115;80368;"2020-04-21 01:00:00";"2020-04-21 02:00:00";250.0000;20.0000;0.9900;1.0000;6.29;ANT;C;2
968908;115;80368;"2020-04-21 01:00:00";"2020-04-21 02:00:00";250.0000;20.0000;0.9900;1.0000;6.29;SPO;C;6
968909;115;80369;"2020-04-21 21:30:00";"2020-04-21 22:30:00";195.0000;20.0000;0.9900;1.0000;6.2;LYR;C;2
968910;115;80369;"2020-04-21 21:30:00";"2020-04-21 22:30:00";195.0000;20.0000;0.9900;1.0000;6.2;ANT;C;0
